Condition;Not in condition;File;Line number
control-defaultactionselection;experimental;/opt/indico/src/indico/modules/groups/templates/groups.html;198
control-defaultactionselection;experimental;/opt/indico/src/indico/modules/groups/templates/groups.html;200
control-defaultactionselection;experimental;/opt/indico/src/indico/modules/groups/templates/groups.html;201
control-defaultactionselection;experimental;/opt/indico/src/indico/modules/groups/templates/groups.html;202
control-defaultactionselection;experimental;/opt/indico/src/indico/modules/groups/templates/groups.html;203
control-defaultactionselection;experimental;/opt/indico/src/indico/modules/groups/templates/groups.html;204
control-defaultactionselection;experimental;/opt/indico/src/indico/modules/groups/templates/groups.html;205
control-defaultactionselection;experimental;/opt/indico/src/indico/modules/groups/templates/groups.html;206
control-defaultactionselection;experimental;/opt/indico/src/indico/modules/groups/templates/groups.html;207
control-defaultactionselection;experimental;/opt/indico/src/indico/modules/groups/templates/groups.html;208
control-defaultactionselection;experimental;/opt/indico/src/indico/modules/groups/templates/groups.html;209
control-defaultactionselection;experimental;/opt/indico/src/indico/modules/groups/templates/groups.html;210
control-defaultactionselection;experimental;/opt/indico/src/indico/modules/groups/templates/groups.html;211
control-defaultactionselection;experimental;/opt/indico/src/indico/modules/groups/templates/groups.html;212
control-defaultactionselection;experimental;/opt/indico/src/indico/modules/groups/templates/groups.html;219
control-defaultactionselection;experimental;/opt/indico/src/indico/modules/groups/templates/groups.html;220
control-defaultactionselection;experimental;/opt/indico/src/indico/modules/groups/templates/groups.html;221
control-defaultactionselection;experimental;/opt/indico/src/indico/modules/groups/templates/groups.html;222
control-defaultactionselection;experimental;/opt/indico/src/indico/modules/groups/templates/groups.html;223
control-defaultactionselection;experimental;/opt/indico/src/indico/modules/groups/templates/groups.html;224
control-defaultactionselection;experimental;/opt/indico/src/indico/modules/groups/templates/groups.html;225
control-defaultactionselection;experimental;/opt/indico/src/indico/modules/groups/templates/groups.html;227
control-defaultactionselection;experimental;/opt/indico/src/indico/modules/groups/templates/groups.html;228
control-defaultactionselection;experimental;/opt/indico/src/indico/modules/groups/templates/groups.html;230
control-defaultactionselection;experimental;/opt/indico/src/indico/modules/groups/templates/groups.html;231
control-defaultactionselection;experimental;/opt/indico/src/indico/modules/groups/templates/groups.html;233
control-defaultactionselection;experimental;/opt/indico/src/indico/modules/groups/templates/groups.html;234
control-defaultactionselection;experimental;/opt/indico/src/indico/modules/groups/templates/groups.html;236
control-defaultactionselection;experimental;/opt/indico/src/indico/modules/groups/templates/groups.html;237
control-defaultactionselection;experimental;/opt/indico/src/indico/modules/groups/templates/groups.html;238
control-defaultactionselection;experimental;/opt/indico/src/indico/modules/groups/templates/groups.html;239
control-defaultactionselection;experimental;/opt/indico/src/indico/modules/groups/templates/groups.html;240
control-defaultactionselection;experimental;/opt/indico/src/indico/modules/groups/templates/groups.html;241
control-defaultactionselection;experimental;/opt/indico/src/indico/modules/groups/templates/groups.html;257
control-defaultactionselection;experimental;/opt/indico/src/indico/modules/groups/templates/groups.html;259
control-defaultactionselection;experimental;/opt/indico/src/indico/modules/groups/templates/groups.html;260
control-defaultactionselection;experimental;/opt/indico/src/indico/modules/groups/templates/groups.html;261
control-defaultactionselection;experimental;/opt/indico/src/indico/modules/groups/templates/groups.html;262
control-defaultactionselection;experimental;/opt/indico/src/indico/web/views.py;35
control-defaultactionselection;experimental;/opt/indico/src/indico/web/views.py;58
control-defaultactionselection;experimental;/opt/indico/src/indico/web/views.py;59
control-defaultactionselection;experimental;/opt/indico/src/indico/web/util.py;364
control-defaultactionselection;experimental;/opt/indico/src/indico/web/util.py;469
control-defaultactionselection;experimental;/opt/indico/src/indico/web/menu.py;246
control-defaultactionselection;experimental;/opt/indico/src/indico/web/menu.py;247
control-defaultactionselection;experimental;/opt/indico/src/indico/web/menu.py;276
control-defaultactionselection;experimental;/opt/indico/src/indico/web/menu.py;277
control-defaultactionselection;experimental;/opt/indico/src/indico/modules/admin/notices.py;104
control-defaultactionselection;experimental;/opt/indico/src/indico/modules/admin/notices.py;107
control-defaultactionselection;experimental;/opt/indico/src/indico/modules/admin/notices.py;108
control-defaultactionselection;experimental;/opt/indico/src/indico/modules/auth/blueprint.py;363
control-defaultactionselection;experimental;/opt/indico/src/indico/modules/auth/blueprint.py;364
control-defaultactionselection;experimental;/opt/indico/src/indico/modules/auth/blueprint.py;370
control-defaultactionselection;experimental;/opt/indico/src/indico/modules/auth/blueprint.py;469
control-defaultactionselection;experimental;/opt/indico/src/indico/modules/auth/blueprint.py;470
control-defaultactionselection;experimental;/opt/indico/src/indico/modules/auth/blueprint.py;471
control-defaultactionselection;experimental;/opt/indico/src/indico/util/locators.py;123
control-defaultactionselection;experimental;/opt/indico/src/indico/util/locators.py;126
control-defaultactionselection;experimental;/opt/indico/src/indico/util/locators.py;127
control-defaultactionselection;experimental;/opt/indico/src/indico/util/locators.py;128
control-defaultactionselection;experimental;/opt/indico/src/indico/util/locators.py;129
control-defaultactionselection;experimental;/opt/indico/src/indico/util/locators.py;133
control-defaultactionselection;experimental;/opt/indico/src/indico/util/locators.py;134
control-defaultactionselection;experimental;/opt/indico/src/indico/modules/users/templates/users_merge.html;1
control-defaultactionselection;experimental;/opt/indico/src/indico/modules/users/templates/users_merge.html;2
control-defaultactionselection;experimental;/opt/indico/src/indico/modules/users/templates/users_merge.html;4
control-defaultactionselection;experimental;/opt/indico/src/indico/modules/users/templates/users_merge.html;5
control-defaultactionselection;experimental;/opt/indico/src/indico/modules/users/templates/users_merge.html;6
control-defaultactionselection;experimental;/opt/indico/src/indico/modules/users/templates/users_merge.html;7
control-defaultactionselection;experimental;/opt/indico/src/indico/modules/users/templates/users_merge.html;8
control-defaultactionselection;experimental;/opt/indico/src/indico/modules/users/templates/users_merge.html;10
control-defaultactionselection;experimental;/opt/indico/src/indico/modules/users/templates/users_merge.html;11
control-defaultactionselection;experimental;/opt/indico/src/indico/modules/users/templates/users_merge.html;13
control-defaultactionselection;experimental;/opt/indico/src/indico/modules/users/templates/users_merge.html;14
control-defaultactionselection;experimental;/opt/indico/src/indico/modules/users/templates/users_merge.html;15
control-defaultactionselection;experimental;/opt/indico/src/indico/modules/users/templates/users_merge.html;16
control-defaultactionselection;experimental;/opt/indico/src/indico/modules/users/templates/users_merge.html;17
control-defaultactionselection;experimental;/opt/indico/src/indico/modules/users/templates/users_merge.html;18
control-defaultactionselection;experimental;/opt/indico/src/indico/modules/users/templates/users_merge.html;20
control-defaultactionselection;experimental;/opt/indico/src/indico/modules/users/templates/users_merge.html;21
control-defaultactionselection;experimental;/opt/indico/src/indico/modules/users/templates/users_merge.html;23
control-defaultactionselection;experimental;/opt/indico/src/indico/modules/users/templates/users_merge.html;24
control-defaultactionselection;experimental;/opt/indico/src/indico/modules/users/templates/users_merge.html;26
control-defaultactionselection;experimental;/opt/indico/src/indico/modules/users/templates/users_merge.html;27
control-defaultactionselection;experimental;/opt/indico/src/indico/modules/users/templates/users_merge.html;28
control-defaultactionselection;experimental;/opt/indico/src/indico/modules/users/templates/users_merge.html;30
control-defaultactionselection;experimental;/opt/indico/src/indico/modules/users/templates/users_merge.html;31
control-defaultactionselection;experimental;/opt/indico/src/indico/modules/users/templates/users_merge.html;32
control-defaultactionselection;experimental;/opt/indico/src/indico/modules/users/templates/users_merge.html;33
control-defaultactionselection;experimental;/opt/indico/src/indico/modules/users/templates/users_merge.html;34
